8762,90,MMT,80,,EAGLE HT:UW UNION,Daily schedule trips operate at least every 60 minutes. Additional weekday schedule trips operate at least every 15 minutes from approximately 7 AM until 6 PM. No trips operate on Campus Holidays.,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,B33927,0,1
8763,90,MMT,81,,OBSRVTRY/JOHNSON:UNION,Daily schedule trips suspended until further notice.,3,http://www.cityofmadison.com/metro/routes-schedules/route-81,DD9139,0,1
8764,90,MMT,82,,BREESE/W WASH:UNION,Daily schedule trips suspended until further notice.,3,http://www.cityofmadison.com/metro/routes-schedules/route-82,3F6AB2,0,1
8765,90,MMT,84,,EAGLE HT:U CAMPUS,Weekday schedule trips operate at least every 30 minutes westbound from approximately 5 PM until 7 PM. No trips operate on Campus Holidays.,3,http://www.cityofmadison.com/metro/routes-schedules/route-84,60348E,0,1
8924,90,MMT,80,,EAGLE HT:UW UNION,Daily schedule trips operate at least every 60 minutes. Additional weekday schedule trips operate at least every 15 minutes from approximately 7 AM until 6 PM. No trips operate on Campus Holidays.,3,http://www.cityofmadison.com/metro/routes-schedules/route-80,B33927,0,1
8925,90,MMT,81,,OBSRVTRY/JOHNSON:UNION,Daily schedule trips suspended until further notice.,3,http://www.cityofmadison.com/metro/routes-schedules/route-81,DD9139,0,1
8926,90,MMT,82,,BREESE/W WASH:UNION,Daily schedule trips suspended until further notice.,3,http://www.cityofmadison.com/metro/routes-schedules/route-82,3F6AB2,0,1
8927,90,MMT,84,,EAGLE HT:U CAMPUS,Weekday schedule trips operate at least every 30 minutes westbound from approximately 5 PM until 7 PM. No trips operate on Campus Holidays.,3,http://www.cityofmadison.com/metro/routes-schedules/route-84,60348E,0,1
